sample_id,sample_type,source_event_id,classification,classification_label,delay_s,alarm_wheels,detection_wheels,false_alarm_wheels,pre_event_false_alarm,wrong_wheel_false_alarm,alarm_events
E04_event_037,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.14160870999999986,"FR,RR",RR,"FR,RR",True,True,3
E04_event_038,event,E04,EVENT_OK,及时检出,0.14698998000000074,RR,RR,,False,False,1
E04_event_039,event,E04,EVENT_OK,及时检出,0.14169869999999918,RR,RR,,False,False,1
E04_event_040,event,E04,EVENT_OK,及时检出,0.14037288000000103,RR,RR,,False,False,1
E04_event_041,event,E04,EVENT_OK,及时检出,0.1478306699999976,RR,RR,,False,False,1
E04_event_042,event,E04,EVENT_OK,及时检出,0.14615270999999552,RR,RR,,False,False,1
E04_event_043,event,E04,EVENT_OK,及时检出,0.1439372299999988,RR,RR,,False,False,1
E04_event_044,event,E04,EVENT_OK,及时检出,0.14754098000000226,RR,RR,,False,False,1
E04_event_045,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.14481245000000342,"FL,RR",RR,FL,True,True,2
E04_event_046,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.14221916999999706,"FR,RR",RR,"FR,RR",True,True,4
